"p_val"	"avg_logFC"	"pct.1"	"pct.2"	"p_val_adj"	"cluster"	"gene"
"163"	0.00141748088384264	0.254282002650459	0.802	0.829	1	"0"	"ENSDNOG00000045388"
"164"	0.00172203925237098	0.494322971323579	0.846	0.932	1	"0"	"ENSDNOG00000005279"
"165"	0.00196441530004037	0.30019131782213	0.816	0.902	1	"0"	"ENSDNOG00000042721"
"166"	0.00258942797709374	1.18050485444666	0.993	0.998	1	"0"	"ENSDNOG00000042636"
"167"	0.0031117221962498	4.79160900188141	0.804	0.834	1	"0"	"ENSDNOG00000041090"
"168"	0.00395742665917954	0.412464611593103	0.4	0.371	1	"0"	"ENSDNOG00000006568"
"169"	0.00559305597079338	1.54266199835274	0.833	0.924	1	"0"	"ENSDNOG00000040677"
"170"	0.00810391138341994	0.260659902468797	0.599	0.702	1	"0"	"ENSDNOG00000041591"
"171"	0.00828230417694321	5.13432705239019	0.565	0.613	1	"0"	"ENSDNOG00000007956"
"172"	0.00950569363026381	0.279928192543636	0.781	0.852	1	"0"	"ENSDNOG00000036565"
"173"	0.0112345131302043	0.252967757359355	0.903	0.911	1	"0"	"ENSDNOG00000034707"
"174"	0.014319158927277	0.985605714730559	0.857	0.869	1	"0"	"ENSDNOG00000042660"
"175"	0.0150616685197073	0.399460245228763	0.448	0.437	1	"0"	"ENSDNOG00000038571"
"176"	0.0152960288517775	15.9291743661171	0.446	0.434	1	"0"	"ENSDNOG00000037551"
"177"	0.0154648584714278	11.9247496765422	0.251	0.2	1	"0"	"ENSDNOG00000013647"
"178"	0.017207853878432	0.91552297105012	0.548	0.533	1	"0"	"ENSDNOG00000003146"
"179"	0.0180222031717408	0.477745929796441	0.27	0.197	1	"0"	"ENSDNOG00000042536"
"180"	0.0192873392404489	0.484748491077894	0.638	0.697	1	"0"	"ENSDNOG00000045722"
"181"	0.0249210228212808	1.33576226479278	0.384	0.363	1	"0"	"ENSDNOG00000010476"
"182"	0.0251188169417808	0.263961009451615	0.614	0.704	1	"0"	"ENSDNOG00000035897"
"183"	0.0261791024132911	0.371866334536099	0.988	0.993	1	"0"	"ENSDNOG00000019896"
"184"	0.0264301888737972	3.70504320786446	0.359	0.371	1	"0"	"ENSDNOG00000039988"
"185"	0.0610898827369316	0.296395450395254	0.576	0.686	1	"0"	"ENSDNOG00000048864"
"186"	0.0671826317626193	0.296275541018123	0.921	0.972	1	"0"	"ENSDNOG00000011333"
"187"	0.0683614510587555	0.671467085379575	0.342	0.314	1	"0"	"ENSDNOG00000003067"
"188"	0.08295409675398	0.280406694216675	0.899	0.928	1	"0"	"ENSDNOG00000031629"
"189"	0.0865167575836845	0.381466683334433	0.931	0.936	1	"0"	"ENSDNOG00000049803"
"190"	0.0923268011588255	0.389342933261498	0.937	0.952	1	"0"	"ENSDNOG00000008908"
"191"	0.100902486488912	0.323241139075493	0.384	0.355	1	"0"	"ENSDNOG00000008271"
"192"	0.101026902661857	0.303713109931149	0.993	0.995	1	"0"	"ENSDNOG00000052098"
"193"	0.104385925519502	0.256275040109864	0.4	0.39	1	"0"	"ENSDNOG00000001438"
"194"	0.107051112875434	0.349547914306912	0.705	0.751	1	"0"	"ENSDNOG00000000797"
"195"	0.132397561676563	0.850160931106227	0.269	0.258	1	"0"	"ENSDNOG00000005440"
"196"	0.15059352562982	0.31858031856339	0.997	0.998	1	"0"	"ENSDNOG00000018450"
"197"	0.150962429477244	1.05920189381344	0.419	0.484	1	"0"	"ENSDNOG00000035325"
"198"	0.171848137411503	3.04870277235887	0.71	0.757	1	"0"	"ENSDNOG00000031098"
"199"	0.174178882324715	0.352178219502413	0.252	0.136	1	"0"	"ENSDNOG00000037070"
"200"	0.175754461960722	0.388146978477351	0.915	0.974	1	"0"	"ENSDNOG00000032905"
"201"	0.200529964660755	0.923622780456538	0.971	0.989	1	"0"	"ENSDNOG00000036172"
"202"	0.240900372317712	0.342639258067175	0.31	0.257	1	"0"	"ENSDNOG00000024518"
"203"	0.287336042061253	0.742123689826094	0.953	0.957	1	"0"	"ENSDNOG00000025666"
"204"	0.289355243486154	1.00173824563004	0.955	0.951	1	"0"	"ENSDNOG00000034943"
"205"	0.460933512486795	2.75220777643377	0.686	0.706	1	"0"	"ENSDNOG00000008114"
"206"	0.494414469821084	0.505144298825553	0.375	0.353	1	"0"	"ENSDNOG00000038173"
"207"	0.541255995810385	7.8081550223546	0.259	0.223	1	"0"	"ENSDNOG00000008034"
"208"	0.631660723271571	0.901117301117506	0.508	0.543	1	"0"	"ENSDNOG00000042103"
"209"	0.641338459539604	1.47754659547996	0.58	0.594	1	"0"	"ENSDNOG00000013684"
"210"	0.657480785290879	0.254841661539122	0.475	0.486	1	"0"	"ENSDNOG00000049735"
"211"	0.681804730029711	11.536917109927	0.725	0.802	1	"0"	"ENSDNOG00000043276"
"212"	0.740614309203009	0.346928341966565	0.806	0.851	1	"0"	"ENSDNOG00000041462"
"213"	0.790913855227204	0.508928942279826	0.809	0.827	1	"0"	"ENSDNOG00000025512"
"214"	0.7910705215192	0.256625197852638	0.958	0.963	1	"0"	"ENSDNOG00000039749"
"215"	1.80453887466093e-165	0.350355170055149	0.162	0.285	9.02269437330466e-162	"1"	"ENSDNOG00000008365"
"216"	4.43355850352485e-147	0.342757465199393	0.22	0.381	2.21677925176243e-143	"1"	"ENSDNOG00000033952"
"217"	1.34775020527044e-120	11.4706296993406	0.246	0.379	6.73875102635219e-117	"1"	"ENSDNOG00000008629"
"218"	1.32357497002044e-112	1.36237670252479	0.223	0.414	6.61787485010222e-109	"1"	"ENSDNOG00000008826"
"219"	1.7512616674703e-112	6.4626931459578	0.398	0.788	8.75630833735153e-109	"1"	"ENSDNOG00000037283"
"220"	1.5671563316267e-109	1.62197968822686	0.426	0.686	7.83578165813352e-106	"1"	"ENSDNOG00000049762"
"221"	5.59247038434987e-108	0.946026440483431	0.354	0.706	2.79623519217494e-104	"1"	"ENSDNOG00000039946"
"222"	1.84338484696884e-102	0.301411309275642	0.375	0.683	9.21692423484421e-99	"1"	"ENSDNOG00000040055"
"223"	1.45444349115366e-101	7.86242930753469	0.291	0.53	7.27221745576829e-98	"1"	"ENSDNOG00000004143"
"224"	2.80554552124728e-97	0.254715832561728	0.17	0.385	1.40277276062364e-93	"1"	"ENSDNOG00000013883"
"225"	2.39227334435954e-96	2.83615207104181	0.277	0.508	1.19613667217977e-92	"1"	"ENSDNOG00000015565"
"226"	9.73028967380719e-85	1.01086063369057	0.242	0.343	4.8651448369036e-81	"1"	"ENSDNOG00000017327"
"227"	5.03677071745201e-76	0.265015159478007	0.273	0.403	2.51838535872601e-72	"1"	"ENSDNOG00000000920"
"228"	4.69489289946394e-72	2.06843838383322	0.486	0.8	2.34744644973197e-68	"1"	"ENSDNOG00000011488"
"229"	5.03585715885757e-70	1.10351697411992	0.21	0.251	2.51792857942879e-66	"1"	"ENSDNOG00000003737"
"230"	2.40024577880737e-68	2.43440777693224	0.295	0.509	1.20012288940369e-64	"1"	"ENSDNOG00000015065"
"231"	7.72236337999337e-66	1.26086300573803	0.267	0.328	3.86118168999669e-62	"1"	"ENSDNOG00000033847"
"232"	2.56756131127212e-65	0.900736697090715	0.286	0.543	1.28378065563606e-61	"1"	"ENSDNOG00000032383"
"233"	2.23190875617444e-60	7.18128035468597	0.266	0.475	1.11595437808722e-56	"1"	"ENSDNOG00000018203"
"234"	1.78570513756313e-49	0.751521734600988	0.741	0.88	8.92852568781563e-46	"1"	"ENSDNOG00000018923"
"235"	1.36151570237553e-43	2.63124087882236	0.377	0.583	6.80757851187764e-40	"1"	"ENSDNOG00000015809"
"236"	2.10439414905117e-42	2.27705760761677	0.231	0.358	1.05219707452559e-38	"1"	"ENSDNOG00000025112"
"237"	7.13065808385905e-42	0.445542915210474	0.485	0.721	3.56532904192953e-38	"1"	"ENSDNOG00000005686"
"238"	1.3877691503306e-41	0.267862132371368	0.427	0.579	6.938845751653e-38	"1"	"ENSDNOG00000013605"
"239"	3.56739249990988e-37	0.826968116657217	0.995	0.981	1.78369624995494e-33	"1"	"ENSDNOG00000041688"
"240"	3.93934672029249e-25	1.06841808626213	0.581	0.713	1.96967336014625e-21	"1"	"ENSDNOG00000043891"
"241"	6.06272649896446e-25	0.853817900555389	0.173	0.254	3.03136324948223e-21	"1"	"ENSDNOG00000008702"
"242"	3.34283519610023e-20	0.532703968746097	0.276	0.284	1.67141759805011e-16	"1"	"ENSDNOG00000047899"
"243"	4.83918936451808e-19	0.812537407870686	0.252	0.335	2.41959468225904e-15	"1"	"ENSDNOG00000019431"
"244"	1.00240443503562e-18	1.56495877999327	0.41	0.516	5.01202217517811e-15	"1"	"ENSDNOG00000048664"
