"p_val"	"avg_logFC"	"pct.1"	"pct.2"	"p_val_adj"	"cluster"	"gene"
"167"	0.00484354211700372	0.465692290519675	0.545	0.664	1	"1"	"ENSDNOG00000018269"
"168"	0.00658642316627374	0.389819705255864	0.532	0.642	1	"1"	"ENSDNOG00000031609"
"169"	0.00662508702598547	0.32342479172059	0.539	0.684	1	"1"	"ENSDNOG00000018450"
"170"	0.017830148721576	0.732808852290421	0.551	0.684	1	"1"	"ENSDNOG00000036956"
"171"	0.0233616972527381	0.874910523522288	0.483	0.629	1	"1"	"ENSDNOG00000048965"
"172"	0.030172805187905	0.84406456004993	0.539	0.664	1	"1"	"ENSDNOG00000038062"
"173"	0.0647872861020583	0.258466143672321	0.532	0.667	1	"1"	"ENSDNOG00000030686"
"174"	0.0851107985225064	0.443472394336117	0.493	0.636	1	"1"	"ENSDNOG00000052916"
"175"	0.12504946875558	0.288432000298433	0.605	0.735	1	"1"	"ENSDNOG00000038302"
"176"	0.226381775511372	0.270914331355392	0.603	0.721	1	"1"	"ENSDNOG00000015061"
"177"	0.465111166242533	0.386552384643364	0.451	0.577	1	"1"	"ENSDNOG00000030913"
"178"	0.47305555373562	0.352958730044002	0.565	0.69	1	"1"	"ENSDNOG00000045345"
"179"	0.487589337247946	0.253472352642146	0.502	0.631	1	"1"	"ENSDNOG00000031629"
"180"	0.64403622138625	0.915002589673653	0.078	0.262	1	"1"	"ENSDNOG00000036781"
"181"	0.722153002486824	0.545234235545569	0.519	0.651	1	"1"	"ENSDNOG00000034943"
"182"	0.744324899212916	0.337155004237097	0.514	0.65	1	"1"	"ENSDNOG00000035200"
"183"	0.887579872826814	0.264560568037198	0.414	0.531	1	"1"	"ENSDNOG00000047421"
"184"	0.970162879860089	0.336671481348543	0.521	0.655	1	"1"	"ENSDNOG00000047826"
"185"	5.37871664343201e-92	5.04290143246558	0.253	0.282	2.68935832171601e-88	"2"	"ENSDNOG00000050474"
"186"	1.72705640656853e-66	0.386776487771563	0.487	0.357	8.63528203284266e-63	"2"	"ENSDNOG00000039946"
"187"	7.88782087584241e-58	4.62350682056471	0.524	0.357	3.94391043792121e-54	"2"	"ENSDNOG00000046642"
"188"	1.50041808863609e-51	0.485253490743986	0.796	0.658	7.50209044318045e-48	"2"	"ENSDNOG00000002285"
"189"	1.45656956783237e-38	0.295836104648082	0.298	0.28	7.28284783916184e-35	"2"	"ENSDNOG00000006577"
"190"	6.42493973494204e-37	8.48123256733798	0.261	0.224	3.21246986747102e-33	"2"	"ENSDNOG00000012857"
"191"	3.13797051231997e-26	0.795656347144619	0.502	0.373	1.56898525615999e-22	"2"	"ENSDNOG00000002935"
"192"	1.18924237792753e-22	0.335033982377236	0.278	0.161	5.94621188963766e-19	"2"	"ENSDNOG00000052127"
"193"	8.42141212686017e-18	7.63839825697833	0.257	0.197	4.21070606343008e-14	"2"	"ENSDNOG00000043330"
"194"	2.24304099710894e-16	1.97801435034614	0.629	0.497	1.12152049855447e-12	"2"	"ENSDNOG00000005585"
"195"	1.52748118148105e-11	1.61757541134485	0.285	0.234	7.63740590740524e-08	"2"	"ENSDNOG00000012970"
"196"	5.53207893896622e-10	13.2567212254103	0.307	0.204	2.76603946948311e-06	"2"	"ENSDNOG00000017244"
"197"	2.48363681118672e-09	0.448918592605128	0.488	0.38	1.24181840559336e-05	"2"	"ENSDNOG00000046967"
"198"	3.56417437742805e-07	14.6838947772837	0.446	0.348	0.00178208718871402	"2"	"ENSDNOG00000011547"
"199"	1.69828178093374e-06	2.3970401869813	0.444	0.386	0.00849140890466868	"2"	"ENSDNOG00000016498"
"200"	0.000118948523122729	5.55029021842939	0.483	0.389	0.594742615613647	"2"	"ENSDNOG00000039597"
"201"	0.000190827503447193	0.929833337173567	0.558	0.488	0.954137517235965	"2"	"ENSDNOG00000001746"
"202"	0.00308855289633522	2.33237116295561	0.654	0.546	1	"2"	"ENSDNOG00000019872"
"203"	0.0129792953147206	1.97549088365299	0.303	0.214	1	"2"	"ENSDNOG00000017905"
"204"	0.147720024600332	8.87797218430688	0.28	0.221	1	"2"	"ENSDNOG00000045714"
"205"	0.457017129677339	2.74166556495775	0.626	0.523	1	"2"	"ENSDNOG00000038474"
"206"	0.459054756798791	0.551168039559992	0.313	0.217	1	"2"	"ENSDNOG00000034989"
"207"	0	0.512781309597797	0.993	0.983	0	"3"	"ENSDNOG00000050106"
"208"	1.52633212896869e-197	0.515160871414226	0.883	0.901	7.63166064484347e-194	"3"	"ENSDNOG00000025237"
"209"	9.30404252603786e-158	0.363049609773603	0.191	0.403	4.65202126301893e-154	"3"	"ENSDNOG00000039274"
"210"	2.79936295707091e-152	0.279882328675867	0.969	0.971	1.39968147853546e-148	"3"	"ENSDNOG00000001344"
"211"	4.51411399707476e-147	0.437118595245923	0.209	0.44	2.25705699853738e-143	"3"	"ENSDNOG00000039946"
"212"	2.06833414631134e-139	0.626861847747032	0.311	0.543	1.03416707315567e-135	"3"	"ENSDNOG00000033687"
"213"	1.46862613042347e-120	0.487974719894633	0.244	0.437	7.34313065211737e-117	"3"	"ENSDNOG00000037101"
"214"	8.41911691117592e-100	0.455133315515733	0.182	0.321	4.20955845558796e-96	"3"	"ENSDNOG00000048210"
"215"	2.69422909037546e-98	0.303205444609385	0.414	0.62	1.34711454518773e-94	"3"	"ENSDNOG00000031755"
"216"	7.21058521131677e-94	0.250940785692629	0.447	0.65	3.60529260565838e-90	"3"	"ENSDNOG00000004109"
"217"	1.06777953675094e-86	1.01345870939395	0.218	0.36	5.33889768375472e-83	"3"	"ENSDNOG00000034692"
"218"	1.78268329224553e-69	0.50482950361556	0.674	0.739	8.91341646122765e-66	"3"	"ENSDNOG00000040689"
"219"	4.99486782083922e-67	0.31811563967476	0.443	0.62	2.49743391041961e-63	"3"	"ENSDNOG00000035272"
"220"	4.02232752152533e-62	0.383988924806702	0.798	0.837	2.01116376076267e-58	"3"	"ENSDNOG00000017128"
"221"	1.92439030147671e-56	0.278604104789602	0.47	0.638	9.62195150738355e-53	"3"	"ENSDNOG00000035355"
"222"	1.06987119057237e-53	0.283273988400734	0.678	0.688	5.34935595286187e-50	"3"	"ENSDNOG00000037287"
"223"	6.02241335289458e-52	0.354050406756068	0.409	0.586	3.01120667644729e-48	"3"	"ENSDNOG00000008080"
"224"	4.36058988824252e-48	0.785846998998634	0.464	0.658	2.18029494412126e-44	"3"	"ENSDNOG00000043741"
"225"	8.84855576261004e-48	0.399015689604513	0.164	0.329	4.42427788130502e-44	"3"	"ENSDNOG00000043411"
"226"	9.91058763316612e-45	0.265028314077375	0.52	0.701	4.95529381658306e-41	"3"	"ENSDNOG00000043328"
"227"	1.94239784433423e-44	0.370409531542874	0.744	0.826	9.71198922167115e-41	"3"	"ENSDNOG00000035525"
"228"	5.79698630627862e-33	0.421396828393389	0.69	0.74	2.89849315313931e-29	"3"	"ENSDNOG00000030939"
"229"	2.09855576078714e-30	0.262390064945651	0.807	0.88	1.04927788039357e-26	"3"	"ENSDNOG00000011425"
"230"	1.68155507029595e-24	0.355441767367315	0.445	0.647	8.40777535147973e-21	"3"	"ENSDNOG00000008908"
"231"	2.33409968060881e-24	0.327640306023661	0.363	0.543	1.1670498403044e-20	"3"	"ENSDNOG00000045388"
